clim.mean,clim.var,pop.var,lt.pop.lam,sub.corr,clim.sd,rho,asp.mag,rep,asp.effects,AtoB,BtoA
-0.07433296897617067,16.704606305558187,0.09121554935169186,0.8718080539721629,-0.2270487274777233,2,0.25,14,1,,0,0
-0.19758874040699984,17.7653419351922,0.11535063763100424,0.8604467908251868,-0.2822959249420407,2,0.5,14,1,,0,0
-0.13986391817115668,16.843577525047802,0.05184014093814592,0.8171169359726662,-0.17348438510062741,2,0,15,1,,0,0
0.03410498424552992,17.863751781550995,0.09117456352102768,0.8279866937452878,-0.2975692892824029,2,0.25,15,1,,0,0
-0.5130484840552751,14.68399061367667,0.07169669237574257,0.7838977453664714,-0.308164747835405,2,0.5,15,1,,0,0
0.03421793843760083,16.999196907589685,0.05679452312063572,0.782866768030788,-0.17093849230610442,2,0,16,1,,0,0
-0.17608878090738098,16.524749832768094,0.07187194224600031,0.7676469542524513,-0.24173599104822818,2,0.25,16,1,,0,0
0.5604883707111965,16.754107423767493,0.13343603492872122,0.8185054897320805,-0.2257090491035291,2,0.5,16,1,,0,0
0.16205521438369577,17.11627563562417,0.04604356307070019,0.7482263948770936,-0.23314159852426677,2,0,17,1,,0,0
0.051932249773303546,14.910605430869678,0.06124700903639233,0.7338872253744876,-0.21075876454521922,2,0.25,17,1,,0,0
0.04833606606129894,13.812156617763087,0.05902068973281694,0.7282435279131216,-0.24055806073439204,2,0.5,17,1,,0,0
0.17987211149191934,16.726044055747483,0.03265096095231732,0.7048021436799177,-0.20882186320249385,2,0,18,1,,0,0
0.3307963998821379,17.37578607941688,0.05664289655984085,0.7194564608754482,-0.16718259783781536,2,0.25,18,1,,0,0
0.048343401732029744,15.720807017651504,0.0533072841534451,0.6956221669458186,-0.1844157474712941,2,0.5,18,1,,0,0
-0.25251349175175736,15.634087493381394,0.015110981062456475,0.6477295067293226,-0.21081854245535692,2,0,19,1,,0,0
-0.35908223567474956,14.974666637614463,0.03195700523537068,0.6420336675695935,-0.21873248588453473,2,0.25,19,1,,0,0
0.1258338804069778,16.424417662714905,0.04637953029931979,0.6660677598533152,-0.11248528576440196,2,0.5,19,1,,0,0
0.12720335397759142,17.64440320175684,0.022655576189340144,0.6455829393336845,-0.1629961131656857,2,0,20,1,,0,0
0.12115757586076421,17.92696325464695,0.023544431946840784,0.6469063730336535,-0.1464878387504992,2,0.25,20,1,,0,0
0.014185617869916506,17.26414457524448,0.03492071819560025,0.6379741622017829,-0.14293193759891382,2,0.5,20,1,,0,0
0.189639650092977,78.3004447395394,0.016099879370179784,0.867887026550832,0.9999999999999998,3,0,0,1,,0,0
-0.24617696240802367,72.74265609323604,0.01442427158984593,0.8758438310224882,1,3,0.25,0,1,,0,0
0.11707830100444153,78.66374454606236,0.01590532299432869,0.8744485009920636,1,3,0.5,0,1,,0,0
-0.41224374878041714,72.8450056994708,0.014757364477588408,0.8742427715743741,0.865467822415647,3,0,1,1,,0,0
-0.027874095549716097,81.3295642378852,0.016587583234695263,0.8685392006854317,0.8794170185392322,3,0.25,1,1,,0,0
-0.8833379092836589,77.31054921977523,0.015702749327693156,0.8764498051050628,0.8716969402182108,3,0.5,1,1,,0,0
-0.5126542216520287,84.87904824517103,0.01836565949682884,0.8550749254407629,0.5711601293059714,3,0,2,1,,0,0
-0.08366238009651553,77.0241498350543,0.016267148151026905,0.865844511004554,0.5088243461719562,3,0.25,2,1,,0,0
-0.301965201829506,79.47409665291555,0.01609418853176852,0.8667718227809295,0.5820557557836645,3,0.5,2,1,,0,0
0.05767347730419963,84.40555555019203,0.019658996137484067,0.8628224196660956,0.2495736651253869,3,0,3,1,,0,0
-1.483168882957675,72.3488190877097,0.018120382419281995,0.8578873461670754,0.10775471425428403,3,0.25,3,1,,0,0
-0.8524404722152578,75.64812487383509,0.018999519588913612,0.8566919324044531,0.09212131625473947,3,0.5,3,1,,0,0
0.13760881192002217,88.70046728668487,0.021881562482986793,0.8520484842618142,-0.1776482847391666,3,0,4,1,,0,0
-0.2831180664356034,74.66897518385059,0.017940461172031286,0.860109355732265,-0.19638689007407095,3,0.25,4,1,,0,0
-0.5606498574913722,79.05588293330834,0.021812008503557974,0.8497867992288504,-0.2115884240445115,3,0.5,4,1,,0,0
-0.15335472232768085,78.88291412859114,0.02242962823814904,0.8522686092258822,-0.5033984689063746,3,0,5,1,,0,0
-0.0045599593904186745,79.8217935984306,0.024565374598192514,0.8480875847878225,-0.5326273068052791,3,0.25,5,1,,0,0
-0.9064658337758084,91.73013235143249,0.028454545223697624,0.8251498660295784,-0.5092839091172231,3,0.5,5,1,,0,0
0.25228487431973934,87.27101846868923,0.026131961044937597,0.8432272223687558,-0.7394757500405519,3,0,6,1,,0,0
0.6405439328219404,78.21281399161505,0.02702666947370333,0.8635525602538703,-0.7895850999827403,3,0.25,6,1,,0,0
-0.0023061828603981012,80.88277657382481,0.028764740782200086,0.8457007870279905,-0.7408097213192847,3,0.5,6,1,,0,0
0.2507436836358036,88.47094318315358,0.030038411329913143,0.8478207119825757,-0.8983211758038404,3,0,7,1,,0,0
-0.2037228747585601,83.04984613595884,0.03096926098185603,0.8345505063771737,-0.9052973045727489,3,0.25,7,1,,0,0
-0.17425009184401763,71.81514407785178,0.032093465019679586,0.8586344915865877,-0.9358849348880773,3,0.5,7,1,,0,0
-0.2635852775209183,77.37340238593303,0.03596659797462308,0.8499223343185826,-0.9562574024259446,3,0,8,1,,0,0
0.4550697177758746,85.53602416069157,0.035772878260271875,0.8641017710870558,-0.9353977608805508,3,0.25,8,1,,0,0
1.0066718952859128,81.95175268783628,0.043531236810303006,0.879396255022571,-0.9448999373073789,3,0.5,8,1,,0,0
0.16268884186347773,78.54620451968,0.04269088571241031,0.8774300476292901,-0.8780803053818821,3,0,9,1,,0,0
