pop_group,lam_geom,lam_var,lam_stoch,clim.mean,clim.var,asp.effects,asp.mag,clim.sd,rho,rep,move.rate,mean.sub.corr
s_1,0.9982829770210044,3.696261783877314e-4,0.998098498307697,0.0013102459295509755,1.0024277381012843,"-1,1",5,1,0.2,1,0.05,-0.9624954727226106
pop,0.9982089492977363,2.0554809795039483e-5,0.9981986903529098,0.06541903744765087,1.0267608025431552,"-1,1",6,1,0,1,0.05,-0.9752188892451983
s_-1,0.9997305085061935,6.665069981307463e-4,0.9993974003239279,0.06541903744765087,1.0267608025431552,"-1,1",6,1,0,1,0.05,-0.9752188892451983
s_1,0.9957920706910163,7.237051389846296e-4,0.9954318059568475,0.06541903744765087,1.0267608025431552,"-1,1",6,1,0,1,0.05,-0.9752188892451983
pop,0.9978466852506432,2.5205694489258202e-5,0.99783410962054,-0.012256045429607497,1.0842605203896665,"-1,1",6,1,0.2,1,0.05,-0.9719327558312081
s_-1,0.9976096165117658,7.339906132299687e-4,0.9972435656382568,-0.012256045429607497,1.0842605203896665,"-1,1",6,1,0.2,1,0.05,-0.9719327558312081
s_1,0.9976724333715731,7.380568287571547e-4,0.9973043318195601,-0.012256045429607497,1.0842605203896665,"-1,1",6,1,0.2,1,0.05,-0.9719327558312081
pop,0.9971125040761585,2.6103310507865717e-5,0.9970994901924324,-0.062026876261540784,0.9280275332759144,"-1,1",7,1,0,1,0.05,-0.9821907434267266
s_-1,0.9952208693227295,0.0011261771025644215,0.9946606295923087,-0.062026876261540784,0.9280275332759144,"-1,1",7,1,0,1,0.05,-0.9821907434267266
s_1,0.9987313221477585,0.001114601550781891,0.9981748834737724,-0.062026876261540784,0.9280275332759144,"-1,1",7,1,0,1,0.05,-0.9821907434267266
pop,0.9974080877246924,3.3598227320636225e-5,0.9973913322935996,0.06424455215581953,0.8901972495507197,"-1,1",7,1,0.2,1,0.05,-0.9812061908299798
s_-1,0.9996370685940836,0.001070265104890812,0.9991022733639784,0.06424455215581953,0.8901972495507197,"-1,1",7,1,0.2,1,0.05,-0.9812061908299798
s_1,0.994485171724454,0.0010815458296065021,0.9939475264645113,0.06424455215581953,0.8901972495507197,"-1,1",7,1,0.2,1,0.05,-0.9812061908299798
pop,0.9975672783187808,4.555929572521876e-5,0.9975445543462844,-0.015542949759523054,0.9087061877068927,"-1,1",8,1,0,1,0.05,-0.9934662594646737
s_-1,0.9968203647156519,0.0018670895314137285,0.9958902225140656,-0.015542949759523054,0.9087061877068927,"-1,1",8,1,0,1,0.05,-0.9934662594646737
s_1,0.9972551088665682,0.001975915714747229,0.9962703493764942,-0.015542949759523054,0.9087061877068927,"-1,1",8,1,0,1,0.05,-0.9934662594646737
pop,0.9984433959903871,1.2806663201459252e-4,0.9983794643957941,-0.058060652125275836,0.941783571178413,"-1,1",8,1,0.2,1,0.05,-0.9912131460606052
s_-1,0.9947722514034091,0.002032126669140274,0.9937620131124665,-0.058060652125275836,0.941783571178413,"-1,1",8,1,0.2,1,0.05,-0.9912131460606052
s_1,0.9990992844272252,0.001960814645956701,0.9981202401818855,-0.058060652125275836,0.941783571178413,"-1,1",8,1,0.2,1,0.05,-0.9912131460606052
pop,0.99899035531436,3.0500735930460185e-4,0.9988380172255922,0.11110847299140526,0.976189233542325,"-1,1",9,1,0,1,0.05,-0.9966581806219807
s_-1,1.0027993597081999,0.0033680750671852048,1.0011120291105875,0.11110847299140526,0.976189233542325,"-1,1",9,1,0,1,0.05,-0.9966581806219807
s_1,0.9883118805193389,0.0036823524240992655,0.9864938983211985,0.11110847299140526,0.976189233542325,"-1,1",9,1,0,1,0.05,-0.9966581806219807
pop,1.0003587610034246,3.179964030291404e-4,1.0001997184036344,0.11389439175069409,0.8992542971640893,"-1,1",9,1,0.2,1,0.05,-0.9971658185265235
s_-1,1.0032322765740282,0.0031202083367885118,1.001668349978884,0.11389439175069409,0.8992542971640893,"-1,1",9,1,0.2,1,0.05,-0.9971658185265235
s_1,0.9884028723439259,0.0033720697951307088,0.9867377946922591,0.11389439175069409,0.8992542971640893,"-1,1",9,1,0.2,1,0.05,-0.9971658185265235
pop,0.9998190716262401,4.0964066279134987e-4,0.999614309323111,-0.09460206983670653,0.9949032068035873,"-1,1",10,1,0,1,0.05,-0.9996218130098962
s_-1,0.9901370817638168,0.005975316683304931,0.987183305087012,-0.09460206983670653,0.9949032068035873,"-1,1",10,1,0,1,0.05,-0.9996218130098962
s_1,1.0031508309398867,0.005893925184231347,1.0001989346671363,-0.09460206983670653,0.9949032068035873,"-1,1",10,1,0,1,0.05,-0.9996218130098962
pop,0.9998050986578878,3.451142062357579e-4,0.9996325900706,-0.07873220892091194,0.902437169196333,"-1,1",10,1,0.2,1,0.05,-0.9997662859037569
s_-1,0.9916545569191793,0.005428313391064426,0.9889667003458601,-0.07873220892091194,0.902437169196333,"-1,1",10,1,0.2,1,0.05,-0.9997662859037569
s_1,1.0022436455204116,0.005377508625349892,0.9995524781613823,-0.07873220892091194,0.902437169196333,"-1,1",10,1,0.2,1,0.05,-0.9997662859037569
pop,1.0037699466056653,6.883786387100443e-4,1.0034245191605828,0.07842533028516666,0.981482355568524,"-1,1",11,1,0,1,0.05,-0.9992837683750624
s_-1,1.0068724039001113,0.008982015750178929,1.0023606707027954,0.07842533028516666,0.981482355568524,"-1,1",11,1,0,1,0.05,-0.9992837683750624
s_1,0.9899817462621485,0.009320500509058121,0.9853789170754205,0.07842533028516666,0.981482355568524,"-1,1",11,1,0,1,0.05,-0.9992837683750624
pop,1.0025109500334042,9.488884373248814e-4,1.0020354273224354,0.013136061652669721,0.9568384576941618,"-1,1",11,1,0.2,1,0.05,-0.9993504316165289
s_-1,1.0006607990851675,0.008855841567230814,0.9962397475918819,0.013136061652669721,0.9568384576941618,"-1,1",11,1,0.2,1,0.05,-0.9993504316165289
s_1,0.9963525699989652,0.009018631598111167,0.9918698162857076,0.013136061652669721,0.9568384576941618,"-1,1",11,1,0.2,1,0.05,-0.9993504316165289
pop,0.9557862443332137,0.001194166119452879,0.9552157308969063,-0.0612621823779703,0.8697867603843832,"-1,1",12,1,0,1,0.05,-0.9964677776244478
s_-1,0.9444137099928821,0.010436389426153065,0.9394984110114649,-0.0612621823779703,0.8697867603843832,"-1,1",12,1,0,1,0.05,-0.9964677776244478
s_1,0.9549534083189845,0.010432715790224822,0.9499849993337769,-0.0612621823779703,0.8697867603843832,"-1,1",12,1,0,1,0.05,-0.9964677776244478
pop,0.9511180421422925,4.2282089885114837e-4,0.9509169871028633,-0.002616688092326959,0.932879952830747,"-1,1",12,1,0.2,1,0.05,-0.995779198656493
s_-1,0.9504305112744261,0.011132575848889718,0.94515483797637,-0.002616688092326959,0.932879952830747,"-1,1",12,1,0.2,1,0.05,-0.995779198656493
s_1,0.9486886962094709,0.011153796371519333,0.9434126815135753,-0.002616688092326959,0.932879952830747,"-1,1",12,1,0.2,1,0.05,-0.995779198656493
pop,0.8982515565988615,0.0018416341735325626,0.8974248119160626,0.14272496714604027,0.9303369755252057,"-1,1",13,1,0,1,0.05,-0.9896415713857045
s_-1,0.9025016145600271,0.012796404722052764,0.8967456601155197,0.14272496714604027,0.9303369755252057,"-1,1",13,1,0,1,0.05,-0.9896415713857045
s_1,0.8705050748313736,0.01286157731233372,0.8649250020357622,0.14272496714604027,0.9303369755252057,"-1,1",13,1,0,1,0.05,-0.9896415713857045
pop,0.8969154153557608,0.0024224852942950383,0.8958296908244652,0.056333272717251553,1.072216401923355,"-1,1",13,1,0.2,1,0.05,-0.9840135792521522
s_-1,0.8936503141259848,0.014466114116058065,0.887209810757182,0.056333272717251553,1.072216401923355,"-1,1",13,1,0.2,1,0.05,-0.9840135792521522
s_1,0.8793607392728172,0.014654887948251262,0.8729408222384647,0.056333272717251553,1.072216401923355,"-1,1",13,1,0.2,1,0.05,-0.9840135792521522
pop,0.8319000038569712,0.0037804329907303418,0.8303290179666587,0.15195372003163557,1.0605888402825565,"-1,1",14,1,0,1,0.05,-0.9658246042808836
s_-1,0.8353461165320656,0.01485992765643891,0.8291625254778601,0.15195372003163557,1.0605888402825565,"-1,1",14,1,0,1,0.05,-0.9658246042808836
s_1,0.8032993088232152,0.014785086967796192,0.7973827797958948,0.15195372003163557,1.0605888402825565,"-1,1",14,1,0,1,0.05,-0.9658246042808836
pop,0.8284028331642963,0.002053541885897452,0.8275526897321228,0.10222344973691835,0.8134947101377414,"-1,1",14,1,0.2,1,0.05,-0.9698800614837407
s_-1,0.8294412558236697,0.011629809601277144,0.8246321297394645,0.10222344973691835,0.8134947101377414,"-1,1",14,1,0.2,1,0.05,-0.9698800614837407
s_1,0.8073992892600335,0.011317338109590083,0.8028433862176801,0.10222344973691835,0.8134947101377414,"-1,1",14,1,0.2,1,0.05,-0.9698800614837407
pop,0.7536724974502285,0.001381973444411047,0.7531518996453981,-0.08685377087844608,1.035904917917361,"-1,1",15,1,0,1,0.05,-0.9452107020213989
s_-1,0.7441959579007699,0.012775416947352835,0.7394574014452178,-0.08685377087844608,1.035904917917361,"-1,1",15,1,0,1,0.05,-0.9452107020213989
s_1,0.7567813828969753,0.013472357888506358,0.7517006994881905,-0.08685377087844608,1.035904917917361,"-1,1",15,1,0,1,0.05,-0.9452107020213989
pop,0.7596373499585811,0.0028518991040226813,0.758554917350275,0.13622613611899162,1.0583771601439487,"-1,1",15,1,0.2,1,0.05,-0.9301124172846014
s_-1,0.7630393422759459,0.013857856346833012,0.7577705720246166,0.13622613611899162,1.0583771601439487,"-1,1",15,1,0.2,1,0.05,-0.9301124172846014
s_1,0.7383441263520991,0.01268402768009222,0.7336763548649909,0.13622613611899162,1.0583771601439487,"-1,1",15,1,0.2,1,0.05,-0.9301124172846014
pop,0.6954740686128571,0.0010689170955045112,0.6951024658641253,-0.08225879056012,1.0168049229955824,"-1,1",16,1,0,1,0.05,-0.9328608293740372
s_-1,0.6861272213080888,0.009941358989863756,0.6827251650685463,-0.08225879056012,1.0168049229955824,"-1,1",16,1,0,1,0.05,-0.9328608293740372
s_1,0.6958228075760967,0.010720438948772068,0.6921030229495885,-0.08225879056012,1.0168049229955824,"-1,1",16,1,0,1,0.05,-0.9328608293740372
pop,0.6894918578902798,2.736591799695222e-4,0.6893975214562218,-0.028244537839219735,0.760972464278886,"-1,1",16,1,0.2,1,0.05,-0.9467364959800133
s_-1,0.68808680989972415,0.007719856271369551,0.685435963591778,-0.028244537839219735,0.760972464278886,"-1,1",16,1,0.2,1,0.05,-0.9467364959800133
s_1,0.6903761714122653,0.007801911129126351,0.6876882907049116,-0.028244537839219735,0.760972464278886,"-1,1",16,1,0.2,1,0.05,-0.9467364959800133
pop,0.6520245754656427,8.583342624063662e-4,0.6517448079869134,0.025910962776973558,1.0059355055369845,"-1,1",17,1,0,1,0.05,-0.8826965263100939
s_-1,0.6503264696828669,0.007583227300442272,0.6478653517160432,0.025910962776973558,1.0059355055369845,"-1,1",17,1,0,1,0.05,-0.8826965263100939
s_1,0.6462624837310387,0.0074804121568786625,0.6438498435594011,0.025910962776973558,1.0059355055369845,"-1,1",17,1,0,1,0.05,-0.8826965263100939
pop,0.6497853541199746,6.267339951786735e-4,0.6495817647352397,-0.10567368617042015,0.9068423835656424,"-1,1",17,1,0.2,1,0.05,-0.903365107906027
s_-1,0.6424859418046325,0.006793546156481515,0.640307265184217,-0.10567368617042015,0.9068423835656424,"-1,1",17,1,0.2,1,0.05,-0.903365107906027
s_1,0.6529470121367278,0.00672427352629616,0.6507554012950163,-0.10567368617042015,0.9068423835656424,"-1,1",17,1,0.2,1,0.05,-0.903365107906027
pop,0.610438381307059,2.655350114813404e-4,0.6103573403056893,-0.044161246745881726,0.9673900874434872,"-1,1",18,1,0,1,0.05,-0.8791779156996062
s_-1,0.608536525954969,0.004531844550218437,0.6071591905424021,-0.044161246745881726,0.9673900874434872,"-1,1",18,1,0,1,0.05,-0.8791779156996062
s_1,0.6112521846240194,0.004524925143237476,0.6098708126748935,-0.044161246745881726,0.9673900874434872,"-1,1",18,1,0,1,0.05,-0.8791779156996062
pop,0.610990816550304,4.7588647147947944e-4,0.6108454527132635,0.030751106860986758,0.9718201132798198,"-1,1",18,1,0.2,1,0.05,-0.8584710095354643
s_-1,0.6116023391844727,0.00474866033434905,0.6101519158735336,0.030751106860986758,0.9718201132798198,"-1,1",18,1,0.2,1,0.05,-0.8584710095354643
s_1,0.6082062815536156,0.004465842151456728,0.6068497200401851,0.030751106860986758,0.9718201132798198,"-1,1",18,1,0.2,1,0.05,-0.8584710095354643
pop,0.5828504087461188,2.1824548267484906e-4,0.5827868099818256,0.07377489337892003,0.8478754290698814,"-1,1",19,1,0,1,0.05,-0.8831387231177522
s_-1,0.5842915498533049,0.002509142604418097,0.5835589740730973,0.07377489337892003,0.8478754290698814,"-1,1",19,1,0,1,0.05,-0.8831387231177522
s_1,0.5792852817695847,0.001937887923305964,0.5787242586376208,0.07377489337892003,0.8478754290698814,"-1,1",19,1,0,1,0.05,-0.8831387231177522
pop,0.5827743070529869,1.6487327478782436e-4,0.5827262670789081,-0.09177993738922202,0.9239669561018381,"-1,1",19,1,0.2,1,0.05,-0.8703844670822991
s_-1,0.5797591385449405,0.002218801613123124,0.5791163099322492,-0.09177993738922202,0.9239669561018381,"-1,1",19,1,0.2,1,0.05,-0.8703844670822991
s_1,0.58459934332595,0.002667666076480825,0.5838201052099893,-0.09177993738922202,0.9239669561018381,"-1,1",19,1,0.2,1,0.05,-0.8703844670822991
pop,0.5689794555659176,6.223066318292797e-5,0.5689617518569187,-0.0725007286872856,1.0283134348128953,"-1,1",20,1,0,1,0.05,-0.8496344808466371
s_-1,0.567488099501544,0.0015500420163040364,0.5670484546915423,-0.0725007286872856,1.0283134348128953,"-1,1",20,1,0,1,0.05,-0.8496344808466371
s_1,0.5701492203325026,0.0015828093829252001,0.5696981800659305,-0.0725007286872856,1.0283134348128953,"-1,1",20,1,0,1,0.05,-0.8496344808466371
pop,0.5690500964382291,7.487930852422243e-5,0.5690287917981824,-0.10630701731755272,1.0330519608857245,"-1,1",20,1,0.2,1,0.05,-0.8296102740186313
s_-1,0.5667212032814068,0.0014188885402966148,0.5663192887558033,-0.10630701731755272,1.0330519608857245,"-1,1",20,1,0.2,1,0.05,-0.8296102740186313
s_1,0.5710054851661648,0.0018047717596164383,0.5704904502941054,-0.10630701731755272,1.0330519608857245,"-1,1",20,1,0.2,1,0.05,-0.8296102740186313
pop,0.9954175590473014,2.1091113910708155e-5,0.9954070618700875,0.2806122665006059,3.7058381527009376,"-1,1",0,2,0,1,0.05,NA
s_-1,0.9954592807891884,5.579372283466902e-5,0.9954315109869327,0.2806122665006059,3.7058381527009376,"-1,1",0,2,0,1,0.05,NA
s_1,0.9954592807891884,5.579372283466902e-5,0.9954315109869327,0.2806122665006059,3.7058381527009376,"-1,1",0,2,0,1,0.05,NA
pop,0.9943545109692409,2.97308644208493e-5,0.9943397295695311,0.29373702769663873,4.451677075095338,"-1,1",0,2,0.2,1,0.05,NA
s_-1,0.9943803587346681,7.23291020873987e-5,0.9943443980656824,0.29373702769663873,4.451677075095338,"-1,1",0,2,0.2,1,0.05,NA
s_1,0.9943803587346681,7.23291020873987e-5,0.9943443980656824,0.29373702769663873,4.451677075095338,"-1,1",0,2,0.2,1,0.05,NA
pop,0.9943042439308621,2.0887189878141566e-5,0.9942938598743158,-0.023935270211465694,3.5641630586779507,"-1,1",1,2,0,1,0.05,0.2815291783430156
s_-1,0.9943107222703745,7.9815378703460715e-05,0.994271042418722,-0.023935270211465694,3.5641630586779507,"-1,1",1,2,0,1,0.05,0.2815291783430156
s_1,0.9943684049588553,8.762748558168473e-5,0.9943248389117239,-0.023935270211465694,3.5641630586779507,"-1,1",1,2,0,1,0.05,0.2815291783430156
pop,0.9938752053817674,2.0362418870792912e-5,0.9938650865816597,0.04621225778606717,3.8717233695135542,"-1,1",1,2,0.2,1,0.05,0.20801121309759743
s_-1,0.9940720901748457,7.900832044399846e-5,0.9940328209673768,0.04621225778606717,3.8717233695135542,"-1,1",1,2,0.2,1,0.05,0.20801121309759743
s_1,0.9937329184903281,8.53147781340921e-5,0.993690529342707,0.04621225778606717,3.8717233695135542,"-1,1",1,2,0.2,1,0.05,0.20801121309759743
pop,0.9941596804158201,2.5652658468619183e-5,0.9941469290782242,-0.13846115982775362,3.813109684962362,"-1,1",2,2,0,1,0.05,-0.383367261118893
s_-1,0.9934457641033646,2.1513668530392393e-4,0.9933389065363541,-0.13846115982775362,3.813109684962362,"-1,1",2,2,0,1,0.05,-0.383367261118893
s_1,0.9949478350648809,1.9131092700900126e-4,0.9948526674202802,-0.13846115982775362,3.813109684962362,"-1,1",2,2,0,1,0.05,-0.383367261118893
pop,0.9941383503604166,2.9015077353981303e-5,0.9941239279644656,-0.04435675694736335,3.8282560426856067,"-1,1",2,2,0.2,1,0.05,-0.3448269856280296
s_-1,0.9939826404721422,2.3656505535352745e-4,0.9938650766459707,-0.04435675694736335,3.8282560426856067,"-1,1",2,2,0.2,1,0.05,-0.3448269856280296
s_1,0.9943972125362658,1.8562369587920568e-4,0.9943049249761401,-0.04435675694736335,3.8282560426856067,"-1,1",2,2,0.2,1,0.05,-0.3448269856280296
pop,0.9942450202232737,4.8441390236892285e-5,0.9942209392093964,-0.03744978649589669,4.172228098619999,"-1,1",3,2,0,1,0.05,-0.5890821527247999
s_-1,0.9941135210541868,5.78141709604037e-4,0.9938261933399202,-0.03744978649589669,4.172228098619999,"-1,1",3,2,0,1,0.05,-0.5890821527247999
s_1,0.9946836881290456,4.4082739097801936e-4,0.994464470381687,-0.03744978649589669,4.172228098619999,"-1,1",3,2,0,1,0.05,-0.5890821527247999
pop,0.9947708095965173,5.2825386033789655e-5,0.9947445353674894,0.25661402482738255,4.2699088240987155,"-1,1",3,2,0.2,1,0.05,-0.5963388600346331
s_-1,0.9967717162235011,3.859463310944437e-4,0.9965793845881127,0.25661402482738255,4.2699088240987155,"-1,1",3,2,0.2,1,0.05,-0.5963388600346331
s_1,0.9914511117602566,6.656945623422701e-4,0.9911211648673024,0.25661402482738255,4.2699088240987155,"-1,1",3,2,0.2,1,0.05,-0.5963388600346331
pop,0.9930511071550209,5.8143853685195e-5,0.9930222376655307,-0.15821195361296378,3.6496208082678527,"-1,1",4,2,0,1,0.05,-0.7724382733444822
s_-1,0.9911334057385057,8.267486429276745e-4,0.9907237813093717,-0.15821195361296378,3.6496208082678527,"-1,1",4,2,0,1,0.05,-0.7724382733444822
s_1,0.9951032803078806,7.996280211239903e-4,0.9947055035981068,-0.15821195361296378,3.6496208082678527,"-1,1",4,2,0,1,0.05,-0.7724382733444822
pop,0.9916126974307872,9.158156249547792e-5,0.9915672917502654,-0.0516646693646718,4.3800477138115905,"-1,1",4,2,0.2,1,0.05,-0.7277739423559356
s_-1,0.9912497465570108,0.0010298287734344593,0.9907394691875326,-0.0516646693646718,4.3800477138115905,"-1,1",4,2,0.2,1,0.05,-0.7277739423559356
s_1,0.9923123527049085,0.0010049526138523432,0.9918138645083464,-0.0516646693646718,4.3800477138115905,"-1,1",4,2,0.2,1,0.05,-0.7277739423559356
pop,0.9917010300786145,1.0798358470313926e-4,0.9916474878079583,0.025957142673882286,4.146497292530358,"-1,1",5,2,0,1,0.05,-0.8633098666572289
s_-1,0.9927019667023878,0.0016497317224983138,0.9918834583658617,0.025957142673882286,4.146497292530358,"-1,1",5,2,0,1,0.05,-0.8633098666572289
s_1,0.9911759598048218,0.0017541749437103044,0.9903069929237621,0.025957142673882286,4.146497292530358,"-1,1",5,2,0,1,0.05,-0.8633098666572289
pop,0.9943740341081521,1.3997415370613285e-4,0.9943044432114663,0.19756917866635848,3.6851555819151143,"-1,1",5,2,0.2,1,0.05,-0.8573571379870645
s_-1,0.9969396565203317,0.0012293726700197513,0.9963270396395411,0.19756917866635848,3.6851555819151143,"-1,1",5,2,0.2,1,0.05,-0.8573571379870645
s_1,0.9886522696116191,0.0018462934147743168,0.9877400196592312,0.19756917866635848,3.6851555819151143,"-1,1",5,2,0.2,1,0.05,-0.8573571379870645
pop,0.9907351043088651,2.1232883193605598e-4,0.9906299290781694,-0.04319557689886598,3.9673816592985918,"-1,1",6,2,0,1,0.05,-0.9022780922161084
s_-1,0.9898683522644082,0.003075126526278728,0.9883475365254407,-0.04319557689886598,3.9673816592985918,"-1,1",6,2,0,1,0.05,-0.9022780922161084
s_1,0.9915466141712954,0.0027842258241322503,0.9901672296790414,-0.04319557689886598,3.9673816592985918,"-1,1",6,2,0,1,0.05,-0.9022780922161084
pop,0.9932617137537901,4.8740629042990096e-4,0.9930196822432448,0.2583081454936663,4.316780958048685,"-1,1",6,2,0.2,1,0.05,-0.9111667616824536
s_-1,0.9968022981808018,0.0028028315575015575,0.9954063420977444,0.2583081454936663,4.316780958048685,"-1,1",6,2,0.2,1,0.05,-0.9111667616824536
s_1,0.9826179201884968,0.00354760536492828,0.9808764948149269,0.2583081454936663,4.316780958048685,"-1,1",6,2,0.2,1,0.05,-0.9111667616824536
pop,0.9940464303994424,6.397906958975698e-4,0.9937284904271828,-0.01029141862760646,3.995530592573632,"-1,1",7,2,0,1,0.05,-0.9431597791925361
s_-1,0.9886772848590066,0.004856592040503123,0.986279396312764,-0.01029141862760646,3.995530592573632,"-1,1",7,2,0,1,0.05,-0.9431597791925361
s_1,0.9884092749002394,0.005346391211118065,0.98577059199918,-0.01029141862760646,3.995530592573632,"-1,1",7,2,0,1,0.05,-0.9431597791925361
pop,0.9897090819866808,4.689949593782461e-4,0.9894770249107926,0.06047290716373419,3.846167304060323,"-1,1",7,2,0.2,1,0.05,-0.9524395649207621
s_-1,0.9914443293757172,0.004829658612724052,0.9890530489825435,0.06047290716373419,3.846167304060323,"-1,1",7,2,0.2,1,0.05,-0.9524395649207621
s_1,0.9864509420530033,0.004870365004804064,0.9840516764898565,0.06047290716373419,3.846167304060323,"-1,1",7,2,0.2,1,0.05,-0.9524395649207621
pop,0.9922156884933283,0.0010474754045534595,0.9916961637876872,-0.1552536647008755,4.274390030770663,"-1,1",8,2,0,1,0.05,-0.9653703492477719
s_-1,0.9801657968820461,0.010480305652153292,0.9750430121213046,-0.1552536647008755,4.274390030770663,"-1,1",8,2,0,1,0.05,-0.9653703492477719
s_1,0.9931008670440401,0.008299495602831367,0.9889882878892817,-0.1552536647008755,4.274390030770663,"-1,1",8,2,0,1,0.05,-0.9653703492477719
pop,0.9974440432825951,0.0014846472271694499,0.9967038917659992,0.2836331633525714,3.7893818939833976,"-1,1",8,2,0.2,1,0.05,-0.9693832393978582
s_-1,1.0013345148442985,0.007292072971376086,0.9976902602485062,0.2836331633525714,3.7893818939833976,"-1,1",8,2,0.2,1,0.05,-0.9693832393978582
s_1,0.9744569926939147,0.009334777335277973,0.969919420712534,0.2836331633525714,3.7893818939833976,"-1,1",8,2,0.2,1,0.05,-0.9693832393978582
pop,0.9901945012240775,0.0021910187685633214,0.9891103278252188,-0.08622477810461693,4.155613450161407,"-1,1",9,2,0,1,0.05,-0.9881299606610969
