asp.mag,clim.sd,seeds,rep
9,8,406,8
9,9,763,8
9,10,763,8
9,11,1144,8
9,12,1717,8
9,13,1335,8
9,14,2480,8
9,15,1812,8
9,16,1812,8
9,17,4578,8
9,18,4006,8
9,19,3815,8
9,20,7630,8
10,0,477,8
10,1,524,8
10,2,524,8
10,3,500,8
10,4,716,8
10,5,524,8
10,6,858,8
10,7,954,8
10,8,954,8
10,9,1144,8
10,10,1144,8
10,11,1335,8
10,12,1526,8
10,13,1812,8
10,14,3052,8
10,15,2289,8
10,16,4006,8
10,17,1812,8
10,18,3815,8
10,19,3815,8
10,20,6486,8
11,0,1002,8
11,1,954,8
11,2,1002,8
11,3,1002,8
11,4,1335,8
11,5,1096,8
11,6,1192,8
11,7,1812,8
11,8,763,8
11,9,1908,8
11,10,1717,8
11,11,2098,8
11,12,2194,8
11,13,2384,8
11,14,2766,8
11,15,3815,8
11,16,4387,8
11,17,5150,8
11,18,6104,8
11,19,5722,8
11,20,12970,8
12,0,2194,8
12,1,2289,8
12,2,2194,8
12,3,1526,8
12,4,2766,8
12,5,2289,8
12,6,2861,8
12,7,1717,8
12,8,1526,8
12,9,2194,8
12,10,2098,8
12,11,3052,8
12,12,1526,8
12,13,2098,8
12,14,4960,8
12,15,4960,8
12,16,4006,8
12,17,2670,8
12,18,3434,8
12,19,4196,8
12,20,6104,8
13,0,4960,8
13,1,4960,8
13,2,4578,8
13,3,5341,8
13,4,4578,8
13,5,3434,8
13,6,3815,8
13,7,3624,8
13,8,2861,8
13,9,3815,8
13,10,4006,8
13,11,4769,8
13,12,4006,8
13,13,2861,8
13,14,1717,8
13,15,3624,8
13,16,4960,8
13,17,4196,8
13,18,4196,8
13,19,6867,8
13,20,8012,8
14,0,11063,8
14,1,10682,8
14,2,9919,8
14,3,7630,8
14,4,6104,8
14,5,6104,8
14,6,8774,8
14,7,6486,8
14,8,5722,8
14,9,5722,8
14,10,4769,8
14,11,4006,8
14,12,2289,8
14,13,2480,8
14,14,3052,8
14,15,6486,8
14,16,4196,8
14,17,8012,8
14,18,2670,8
14,19,6486,8
14,20,7630,8
15,0,24414,8
15,1,22888,8
15,2,19836,8
15,3,16784,8
15,4,16784,8
15,5,10682,8
15,6,8393,8
15,7,6867,8
15,8,9156,8
15,9,8393,8
15,10,8393,8
15,11,6867,8
15,12,6486,8
15,13,5341,8
15,14,4769,8
15,15,5532,8
15,16,4960,8
15,17,4960,8
15,18,7630,8
15,19,8393,8
15,20,4960,8
16,0,51880,8
16,1,48828,8
16,2,41198,8
16,3,35096,8
16,4,25940,8
16,5,12970,8
16,6,11063,8
16,7,13732,8
16,8,13732,8
16,9,9919,8
16,10,5722,8
16,11,11063,8
16,12,12970,8
16,13,7248,8
16,14,9156,8
16,15,6867,8
16,16,11063,8
16,17,4578,8
16,18,9538,8
16,19,15258,8
16,20,9538,8
17,0,97656,8
17,1,94604,8
17,2,76294,8
17,3,70190,8
17,4,45776,8
17,5,28992,8
17,6,19836,8
17,7,21362,8
17,8,18310,8
17,9,12207,8
17,10,10682,8
17,11,7630,8
17,12,18310,8
17,13,9919,8
17,14,12970,8
17,15,12207,8
17,16,8012,8
17,17,10682,8
17,18,12970,8
17,19,9919,8
17,20,9919,8
18,0,177002,8
18,1,158691,8
18,2,140380,8
18,3,97656,8
18,4,57984,8
18,5,64086,8
18,6,45776,8
18,7,32044,8
18,8,24414,8
18,9,16021,8
18,10,24414,8
18,11,12970,8
18,12,10682,8
18,13,6867,8
18,14,15258,8
18,15,4006,8
18,16,12970,8
18,17,6867,8
18,18,8012,8
18,19,18310,8
18,20,9919,8
19,0,280761,8
19,1,256347,8
19,2,231933,8
19,3,183105,8
19,4,103760,8
19,5,109863,8
19,6,53406,8
19,7,53406,8
19,8,32044,8
19,9,39672,8
19,10,19073,8
19,11,19836,8
19,12,14495,8
19,13,19836,8
19,14,12207,8
19,15,19836,8
19,16,8774,8
19,17,16021,8
19,18,9156,8
19,19,25940,8
19,20,13732,8
20,0,415040,8
20,1,402832,8
20,2,341796,8
20,3,244140,8
20,4,195312,8
20,5,164794,8
20,6,97656,8
20,7,91552,8
20,8,48828,8
20,9,41198,8
20,10,32044,8
20,11,33570,8
20,12,27466,8
20,13,16784,8
20,14,28992,8
20,15,19836,8
20,16,14495,8
20,17,30518,8
20,18,19836,8
20,19,9156,8
20,20,15258,8
21,0,585938,8
21,1,561524,8
21,2,500489,8
21,3,415040,8
21,4,219726,8
21,5,219726,8
21,6,122070,8
21,7,61035,8
21,8,85449,8
21,9,73242,8
21,10,41198,8
21,11,33570,8
21,12,33570,8
21,13,45776,8
21,14,32044,8
21,15,11444,8
21,16,35096,8
21,17,12207,8
21,18,22888,8
21,19,19836,8
21,20,19073,8
22,0,756836,8
22,1,732422,8
22,2,659180,8
22,3,524903,8
22,4,439454,8
22,5,189208,8
22,6,122070,8
22,7,140380,8
22,8,122070,8
22,9,122070,8
22,10,45776,8
22,11,57984,8
22,12,51880,8
22,13,19836,8
22,14,44250,8
22,15,36621,8
22,16,67138,8
22,17,25940,8
22,18,14495,8
22,19,12207,8
22,20,28992,8
23,0,927734,8
23,1,878906,8
23,2,805664,8
23,3,634766,8
23,4,427247,8
23,5,439454,8
23,6,244140,8
23,7,195312,8
23,8,146484,8
23,9,152588,8
23,10,128174,8
23,11,51880,8
23,12,85449,8
23,13,61035,8
23,14,36621,8
23,15,32044,8
23,16,30518,8
23,17,32044,8
23,18,16784,8
23,19,44250,8
23,20,39672,8
24,0,1049804,8
24,1,1025390,8
24,2,976562,8
24,3,781250,8
24,4,634766,8
24,5,488282,8
24,6,439454,8
24,7,292968,8
24,8,183105,8
24,9,207519,8
24,10,115966,8
24,11,128174,8
24,12,67138,8
24,13,41198,8
24,14,51880,8
24,15,30518,8
24,16,73242,8
24,17,39672,8
24,18,36621,8
24,19,41198,8
24,20,33570,8
25,0,1171875,8
25,1,1171875,8
25,2,1074218,8
25,3,952148,8
25,4,952148,8
25,5,610352,8
25,6,634766,8
25,7,390625,8
25,8,305175,8
25,9,195312,8
25,10,170898,8
25,11,115966,8
25,12,109863,8
25,13,57984,8
25,14,51880,8
25,15,22125,8
25,16,35096,8
25,17,18310,8
25,18,38146,8
25,19,38146,8
25,20,25940,8
26,0,1269532,8
26,1,1220704,8
26,2,1171875,8
26,3,1123046,8
26,4,927734,8
26,5,927734,8
26,6,683594,8
26,7,366210,8
26,8,463868,8
26,9,256347,8
26,10,280761,8
26,11,115966,8
26,12,170898,8
26,13,85449,8
26,14,134277,8
26,15,64086,8
26,16,30518,8
26,17,73242,8
26,18,45776,8
26,19,25940,8
26,20,39672,8
27,0,1318360,8
27,1,1318360,8
27,2,1269532,8
27,3,1171875,8
27,4,1074218,8
27,5,1074218,8
27,6,781250,8
27,7,659180,8
27,8,415040,8
27,9,329589,8
27,10,231933,8
27,11,244140,8
27,12,244140,8
27,13,158691,8
27,14,128174,8
27,15,115966,8
27,16,48828,8
27,17,22888,8
27,18,47302,8
27,19,70190,8
27,20,70190,8
28,0,1367188,8
28,1,1367188,8
28,2,1318360,8
28,3,1269532,8
28,4,1171875,8
28,5,1025390,8
28,6,878906,8
28,7,732422,8
28,8,659180,8
28,9,366210,8
28,10,341796,8
28,11,103760,8
28,12,341796,8
28,13,219726,8
28,14,112914,8
28,15,73242,8
28,16,36621,8
28,17,39672,8
28,18,76294,8
28,19,73242,8
28,20,140380,8
29,0,1416016,8
29,1,1367188,8
29,2,1367188,8
29,3,1367188,8
29,4,1220704,8
29,5,1171875,8
29,6,927734,8
29,7,976562,8
29,8,561524,8
29,9,561524,8
29,10,439454,8
29,11,439454,8
29,12,170898,8
29,13,207519,8
29,14,140380,8
29,15,177002,8
29,16,73242,8
29,17,91552,8
29,18,97656,8
29,19,140380,8
29,20,64086,8
30,0,1416016,8
30,1,1416016,8
30,2,1416016,8
30,3,1367188,8
30,4,1318360,8
30,5,1269532,8
30,6,1269532,8
30,7,878906,8
30,8,732422,8
30,9,683594,8
30,10,537110,8
30,11,354003,8
30,12,329589,8
30,13,219726,8
30,14,317382,8
30,15,128174,8
30,16,207519,8
30,17,88500,8
30,18,57984,8
30,19,79346,8
30,20,128174,8
0,0,24,9
0,1,24,9
0,2,24,9
0,3,30,9
0,4,36,9
0,5,54,9
0,6,72,9
0,7,90,9
0,8,168,9
0,9,156,9
0,10,310,9
0,11,477,9
0,12,477,9
0,13,1240,9
0,14,906,9
0,15,1049,9
0,16,1622,9
0,17,1096,9
0,18,3624,9
0,19,3434,9
0,20,2861,9
1,0,24,9
1,1,24,9
1,2,24,9
1,3,30,9
1,4,42,9
1,5,48,9
1,6,60,9
1,7,96,9
1,8,120,9
1,9,191,9
1,10,334,9
1,11,620,9
1,12,454,9
1,13,810,9
1,14,1335,9
1,15,1049,9
1,16,2861,9
1,17,2480,9
1,18,2670,9
1,19,2384,9
1,20,2670,9
2,0,24,9
2,1,24,9
2,2,30,9
2,3,30,9
2,4,36,9
2,5,54,9
2,6,54,9
2,7,96,9
2,8,120,9
2,9,214,9
2,10,382,9
2,11,810,9
2,12,382,9
2,13,763,9
2,14,1430,9
2,15,2003,9
2,16,1717,9
2,17,1526,9
2,18,3434,9
2,19,3052,9
2,20,5722,9
3,0,30,9
3,1,30,9
3,2,33,9
3,3,36,9
3,4,48,9
3,5,54,9
3,6,96,9
3,7,120,9
3,8,191,9
3,9,202,9
3,10,310,9
3,11,716,9
3,12,454,9
3,13,716,9
3,14,1144,9
3,15,1144,9
3,16,716,9
3,17,1335,9
3,18,2861,9
3,19,6867,9
3,20,2861,9
4,0,36,9
4,1,36,9
4,2,42,9
4,3,42,9
4,4,54,9
4,5,72,9
4,6,96,9
4,7,168,9
4,8,168,9
4,9,382,9
4,10,286,9
4,11,620,9
4,12,810,9
4,13,858,9
4,14,1240,9
4,15,1240,9
4,16,1096,9
4,17,1717,9
4,18,1717,9
4,19,3434,9
4,20,5722,9
5,0,48,9
5,1,48,9
5,2,48,9
5,3,60,9
5,4,84,9
5,5,96,9
5,6,120,9
5,7,180,9
5,8,238,9
5,9,191,9
5,10,524,9
5,11,382,9
5,12,668,9
5,13,1335,9
5,14,1622,9
5,15,1240,9
5,16,1526,9
5,17,2003,9
5,18,3052,9
5,19,2480,9
5,20,3434,9
6,0,60,9
6,1,60,9
6,2,72,9
6,3,96,9
6,4,84,9
6,5,120,9
6,6,144,9
6,7,191,9
6,8,214,9
6,9,572,9
6,10,763,9
6,11,620,9
6,12,430,9
6,13,716,9
6,14,2861,9
6,15,2098,9
6,16,2289,9
6,17,1144,9
6,18,2289,9
6,19,2098,9
6,20,4960,9
7,0,96,9
7,1,96,9
7,2,108,9
7,3,120,9
7,4,156,9
7,5,214,9
7,6,191,9
7,7,334,9
7,8,286,9
7,9,668,9
7,10,454,9
7,11,716,9
7,12,858,9
7,13,1717,9
7,14,1144,9
7,15,2670,9
7,16,2289,9
7,17,2098,9
7,18,2861,9
7,19,2575,9
7,20,3243,9
8,0,144,9
8,1,156,9
8,2,168,9
8,3,168,9
8,4,238,9
8,5,334,9
8,6,406,9
8,7,477,9
8,8,524,9
8,9,668,9
8,10,810,9
8,11,810,9
8,12,1144,9
8,13,906,9
8,14,1430,9
8,15,3243,9
8,16,2003,9
8,17,2670,9
8,18,3052,9
8,19,5341,9
8,20,9156,9
9,0,262,9
9,1,262,9
9,2,286,9
9,3,310,9
9,4,286,9
9,5,477,9
9,6,572,9
9,7,620,9
9,8,954,9
9,9,763,9
9,10,524,9
9,11,572,9
9,12,2098,9
9,13,1049,9
9,14,1908,9
9,15,1908,9
9,16,2861,9
9,17,3624,9
9,18,2861,9
9,19,4006,9
9,20,4578,9
10,0,477,9
10,1,524,9
10,2,524,9
10,3,620,9
10,4,572,9
10,5,1240,9
10,6,620,9
10,7,1240,9
10,8,954,9
10,9,858,9
10,10,1622,9
10,11,1144,9
10,12,1526,9
10,13,1192,9
10,14,2003,9
10,15,2861,9
10,16,1430,9
10,17,4006,9
10,18,3243,9
10,19,7248,9
10,20,6104,9
11,0,1002,9
11,1,1049,9
11,2,1144,9
11,3,906,9
11,4,1335,9
11,5,1240,9
11,6,1335,9
11,7,1240,9
11,8,1049,9
11,9,1335,9
11,10,1526,9
11,11,2098,9
11,12,2194,9
11,13,2289,9
11,14,2194,9
11,15,2098,9
11,16,3243,9
11,17,2670,9
11,18,5341,9
11,19,12970,9
11,20,4960,9
12,0,2194,9
12,1,2098,9
12,2,2098,9
12,3,2289,9
12,4,1908,9
12,5,1908,9
12,6,1526,9
12,7,2289,9
12,8,2003,9
12,9,2289,9
12,10,2384,9
12,11,2480,9
12,12,2289,9
12,13,3815,9
12,14,3815,9
12,15,3815,9
12,16,4960,9
12,17,5722,9
12,18,5150,9
12,19,3624,9
12,20,3624,9
13,0,4960,9
13,1,4769,9
13,2,3434,9
13,3,4578,9
13,4,2480,9
13,5,3624,9
13,6,4196,9
13,7,2575,9
13,8,3624,9
13,9,2194,9
13,10,4578,9
13,11,4196,9
13,12,2861,9
13,13,4578,9
13,14,4960,9
13,15,4960,9
13,16,5341,9
13,17,5722,9
13,18,4387,9
13,19,8012,9
13,20,6867,9
14,0,11063,9
14,1,10682,9
14,2,9156,9
14,3,9156,9
14,4,8393,9
14,5,7630,9
14,6,4578,9
14,7,5341,9
14,8,3243,9
14,9,4196,9
14,10,3243,9
14,11,5341,9
14,12,5341,9
14,13,7248,9
14,14,4006,9
14,15,7248,9
14,16,5722,9
14,17,4006,9
14,18,6486,9
14,19,7248,9
14,20,9156,9
15,0,24414,9
15,1,22888,9
15,2,22888,9
15,3,16784,9
15,4,11444,9
15,5,10682,9
15,6,11444,9
15,7,10682,9
15,8,8774,9
15,9,5532,9
15,10,5913,9
15,11,6867,9
15,12,7630,9
15,13,6486,9
15,14,3624,9
15,15,12970,9
15,16,9919,9
15,17,4006,9
15,18,8774,9
15,19,7248,9
15,20,8393,9
16,0,51880,9
16,1,50354,9
16,2,39672,9
16,3,22888,9
16,4,28992,9
16,5,15258,9
16,6,10682,9
16,7,12207,9
16,8,10682,9
16,9,13732,9
16,10,10300,9
16,11,6867,9
16,12,5341,9
16,13,6104,9
16,14,8012,9
16,15,7630,9
16,16,9156,9
16,17,3815,9
16,18,6486,9
16,19,7248,9
16,20,10682,9
17,0,97656,9
17,1,91552,9
17,2,76294,9
17,3,61035,9
17,4,44250,9
17,5,28992,9
17,6,25940,9
17,7,12970,9
17,8,8393,9
17,9,10682,9
17,10,19073,9
17,11,11444,9
17,12,9156,9
17,13,4769,9
17,14,7630,9
17,15,12207,9
17,16,9156,9
17,17,6486,9
17,18,8012,9
17,19,10682,9
17,20,2194,9
18,0,177002,9
18,1,158691,9
18,2,119018,9
18,3,106812,9
18,4,79346,9
18,5,64086,9
18,6,36621,9
18,7,45776,9
18,8,25940,9
18,9,19073,9
18,10,12207,9
18,11,18310,9
18,12,19073,9
18,13,12970,9
18,14,24414,9
18,15,8012,9
18,16,12207,9
18,17,11444,9
18,18,12970,9
18,19,16021,9
18,20,14495,9
19,0,280761,9
19,1,268554,9
19,2,231933,9
19,3,183105,9
19,4,100708,9
19,5,85449,9
19,6,67138,9
19,7,32044,9
19,8,28992,9
19,9,39672,9
19,10,32044,9
19,11,22888,9
19,12,13732,9
19,13,12207,9
19,14,17547,9
19,15,16784,9
19,16,16784,9
19,17,11444,9
19,18,16784,9
19,19,14495,9
19,20,12207,9
20,0,415040,9
20,1,402832,9
20,2,341796,9
20,3,244140,9
20,4,231933,9
20,5,183105,9
20,6,100708,9
20,7,82398,9
20,8,35096,9
20,9,57984,9
20,10,32044,9
20,11,33570,9
20,12,28992,9
20,13,19836,9
20,14,16784,9
20,15,5722,9
20,16,19836,9
20,17,12207,9
20,18,12207,9
20,19,9919,9
20,20,13732,9
21,0,585938,9
21,1,561524,9
21,2,463868,9
21,3,439454,9
21,4,341796,9
21,5,268554,9
21,6,109863,9
21,7,183105,9
21,8,50354,9
21,9,42724,9
21,10,61035,9
21,11,27466,9
21,12,48828,9
21,13,19836,9
21,14,42724,9
21,15,32044,9
21,16,23651,9
21,17,18310,9
21,18,13732,9
21,19,22125,9
21,20,22888,9
22,0,756836,9
22,1,732422,9
22,2,610352,9
22,3,537110,9
22,4,366210,9
22,5,317382,9
22,6,170898,9
22,7,170898,9
22,8,79346,9
22,9,85449,9
22,10,103760,9
22,11,76294,9
22,12,45776,9
22,13,32044,9
22,14,64086,9
22,15,21362,9
22,16,17547,9
22,17,33570,9
22,18,19836,9
22,19,7248,9
22,20,39672,9
23,0,927734,9
23,1,878906,9
23,2,805664,9
23,3,708008,9
23,4,585938,9
23,5,488282,9
23,6,256347,9
23,7,207519,9
23,8,146484,9
23,9,134277,9
23,10,140380,9
23,11,109863,9
23,12,64086,9
23,13,61035,9
23,14,57984,9
23,15,48828,9
23,16,73242,9
23,17,24414,9
23,18,28992,9
23,19,18310,9
23,20,18310,9
24,0,1049804,9
24,1,1025390,9
24,2,976562,9
24,3,830078,9
24,4,756836,9
24,5,585938,9
24,6,427247,9
24,7,207519,9
24,8,292968,9
24,9,183105,9
24,10,109863,9
24,11,73242,9
24,12,70190,9
24,13,30518,9
24,14,25940,9
24,15,85449,9
24,16,39672,9
24,17,51880,9
24,18,25940,9
24,19,32044,9
24,20,42724,9
25,0,1171875,9
25,1,1123046,9
25,2,1074218,9
25,3,952148,9
25,4,830078,9
25,5,439454,9
25,6,610352,9
25,7,439454,9
25,8,341796,9
25,9,317382,9
25,10,140380,9
25,11,128174,9
25,12,268554,9
25,13,70190,9
25,14,51880,9
25,15,42724,9
25,16,33570,9
25,17,42724,9
25,18,61035,9
25,19,38146,9
25,20,41198,9
26,0,1269532,9
26,1,1220704,9
26,2,1171875,9
26,3,1123046,9
26,4,903320,9
26,5,708008,9
26,6,683594,9
26,7,488282,9
26,8,415040,9
26,9,439454,9
26,10,158691,9
26,11,268554,9
26,12,195312,9
26,13,128174,9
26,14,57984,9
26,15,54932,9
26,16,73242,9
26,17,57984,9
26,18,42724,9
26,19,73242,9
26,20,67138,9
27,0,1318360,9
27,1,1318360,9
27,2,1269532,9
27,3,1220704,9
27,4,1074218,9
27,5,878906,9
27,6,756836,9
27,7,488282,9
27,8,415040,9
27,9,390625,9
27,10,341796,9
27,11,177002,9
27,12,103760,9
27,13,146484,9
27,14,140380,9
27,15,73242,9
27,16,82398,9
27,17,54932,9
27,18,79346,9
27,19,28992,9
27,20,39672,9
28,0,1367188,9
28,1,1367188,9
28,2,1318360,9
28,3,1269532,9
28,4,1074218,9
28,5,976562,9
28,6,830078,9
28,7,830078,9
28,8,537110,9
28,9,488282,9
28,10,219726,9
28,11,219726,9
28,12,244140,9
28,13,140380,9
28,14,128174,9
28,15,170898,9
28,16,97656,9
28,17,73242,9
28,18,42724,9
28,19,61035,9
28,20,57984,9
29,0,1416016,9
29,1,1367188,9
29,2,1367188,9
29,3,1318360,9
29,4,1318360,9
29,5,1220704,9
29,6,976562,9
29,7,1074218,9
29,8,634766,9
29,9,732422,9
29,10,280761,9
29,11,390625,9
29,12,292968,9
29,13,354003,9
29,14,292968,9
29,15,85449,9
29,16,85449,9
29,17,128174,9
29,18,85449,9
29,19,54932,9
29,20,73242,9
30,0,1416016,9
30,1,1416016,9
30,2,1416016,9
30,3,1367188,9
30,4,1269532,9
30,5,1269532,9
30,6,1123046,9
30,7,976562,9
30,8,878906,9
30,9,634766,9
30,10,354003,9
30,11,488282,9
30,12,585938,9
30,13,390625,9
30,14,207519,9
30,15,219726,9
30,16,122070,9
30,17,122070,9
30,18,97656,9
30,19,183105,9
30,20,48828,9
0,0,24,10
0,1,24,10
0,2,24,10
0,3,30,10
0,4,36,10
0,5,48,10
0,6,72,10
0,7,84,10
0,8,96,10
0,9,156,10
0,10,262,10
0,11,477,10
0,12,524,10
0,13,500,10
0,14,1240,10
0,15,1622,10
0,16,1622,10
0,17,1526,10
0,18,2861,10
0,19,2861,10
0,20,3052,10
1,0,24,10
1,1,24,10
1,2,24,10
1,3,30,10
1,4,42,10
1,5,48,10
1,6,78,10
1,7,96,10
1,8,191,10
1,9,144,10
1,10,286,10
1,11,454,10
1,12,524,10
1,13,1144,10
1,14,2480,10
1,15,1144,10
1,16,2480,10
1,17,2861,10
1,18,2384,10
1,19,1908,10
1,20,2670,10
2,0,24,10
2,1,24,10
2,2,30,10
2,3,33,10
2,4,36,10
2,5,48,10
2,6,72,10
2,7,108,10
2,8,108,10
2,9,286,10
2,10,334,10
2,11,262,10
2,12,477,10
2,13,763,10
2,14,1096,10
2,15,1812,10
2,16,2861,10
2,17,3243,10
2,18,4196,10
2,19,2861,10
2,20,5341,10
3,0,30,10
3,1,30,10
3,2,30,10
3,3,42,10
3,4,42,10
3,5,54,10
3,6,120,10
3,7,132,10
3,8,238,10
3,9,334,10
3,10,286,10
3,11,382,10
3,12,1144,10
3,13,716,10
3,14,763,10
3,15,1622,10
3,16,2480,10
3,17,2861,10
3,18,1908,10
3,19,1335,10
3,20,4578,10
4,0,36,10
4,1,36,10
4,2,39,10
4,3,48,10
4,4,60,10
4,5,84,10
4,6,84,10
4,7,144,10
4,8,262,10
4,9,286,10
4,10,548,10
4,11,238,10
4,12,572,10
4,13,763,10
4,14,1526,10
4,15,668,10
4,16,2194,10
4,17,2861,10
4,18,3434,10
4,19,2003,10
4,20,4960,10
5,0,48,10
5,1,48,10
5,2,48,10
5,3,60,10
5,4,72,10
5,5,120,10
5,6,132,10
5,7,214,10
5,8,310,10
5,9,406,10
5,10,406,10
5,11,477,10
5,12,668,10
5,13,763,10
5,14,1144,10
5,15,1144,10
5,16,1430,10
5,17,2289,10
5,18,1908,10
5,19,4960,10
5,20,4196,10
6,0,60,10
6,1,60,10
6,2,72,10
6,3,84,10
6,4,96,10
6,5,132,10
6,6,132,10
6,7,238,10
6,8,358,10
6,9,382,10
6,10,668,10
6,11,454,10
6,12,858,10
6,13,716,10
6,14,1812,10
6,15,1717,10
6,16,2289,10
6,17,3052,10
6,18,2098,10
6,19,3052,10
6,20,2861,10
7,0,96,10
7,1,96,10
7,2,108,10
7,3,132,10
7,4,168,10
7,5,168,10
7,6,238,10
7,7,214,10
7,8,286,10
7,9,382,10
7,10,334,10
7,11,716,10
7,12,954,10
7,13,858,10
7,14,1192,10
7,15,1526,10
7,16,2194,10
7,17,2861,10
7,18,3815,10
7,19,3243,10
7,20,4196,10
8,0,144,10
8,1,156,10
8,2,168,10
8,3,168,10
8,4,238,10
8,5,310,10
8,6,334,10
8,7,620,10
8,8,477,10
8,9,430,10
8,10,572,10
8,11,572,10
8,12,1335,10
8,13,1144,10
8,14,1335,10
8,15,1240,10
8,16,2098,10
8,17,1622,10
8,18,4196,10
8,19,5341,10
8,20,8393,10
9,0,262,10
9,1,262,10
9,2,358,10
9,3,334,10
9,4,382,10
9,5,524,10
9,6,572,10
9,7,858,10
9,8,620,10
9,9,763,10
9,10,716,10
9,11,1526,10
9,12,1622,10
9,13,2289,10
9,14,1908,10
9,15,2861,10
9,16,2098,10
9,17,2670,10
9,18,6486,10
9,19,3052,10
9,20,6486,10
10,0,477,10
10,1,500,10
10,2,572,10
10,3,430,10
10,4,524,10
10,5,716,10
10,6,716,10
10,7,1049,10
10,8,858,10
10,9,858,10
10,10,906,10
10,11,1526,10
10,12,1335,10
10,13,1908,10
10,14,2670,10
10,15,1717,10
10,16,3052,10
10,17,2670,10
10,18,5150,10
10,19,3624,10
10,20,5150,10
11,0,1002,10
11,1,1002,10
11,2,1144,10
11,3,1144,10
11,4,954,10
11,5,1526,10
11,6,1526,10
11,7,1002,10
11,8,1049,10
11,9,1812,10
11,10,1908,10
11,11,2289,10
11,12,1908,10
11,13,1526,10
11,14,1812,10
11,15,2670,10
11,16,3434,10
11,17,4196,10
11,18,4196,10
11,19,1812,10
11,20,4960,10
12,0,2194,10
12,1,2194,10
12,2,2098,10
12,3,2289,10
12,4,3052,10
12,5,2384,10
12,6,1908,10
12,7,2480,10
12,8,2098,10
12,9,2098,10
12,10,2289,10
12,11,2098,10
12,12,2861,10
12,13,3052,10
12,14,3815,10
12,15,3052,10
12,16,2766,10
12,17,3815,10
12,18,7248,10
12,19,4960,10
12,20,6486,10
13,0,4960,10
13,1,4960,10
13,2,4769,10
13,3,4387,10
13,4,3243,10
13,5,4578,10
13,6,2480,10
13,7,2194,10
13,8,3243,10
13,9,3434,10
13,10,2766,10
13,11,3624,10
13,12,4578,10
13,13,4960,10
13,14,2670,10
13,15,4960,10
13,16,3434,10
13,17,7248,10
13,18,5722,10
13,19,6867,10
13,20,6104,10
14,0,11063,10
14,1,10682,10
14,2,10682,10
14,3,9156,10
14,4,6867,10
14,5,6486,10
14,6,4960,10
14,7,6486,10
14,8,6104,10
14,9,8393,10
14,10,5722,10
14,11,3434,10
14,12,3243,10
14,13,5722,10
14,14,4960,10
14,15,4578,10
14,16,5341,10
14,17,6867,10
14,18,6867,10
14,19,7248,10
14,20,8774,10
15,0,24414,10
15,1,22888,10
15,2,19836,10
15,3,13732,10
15,4,14495,10
15,5,12207,10
15,6,3434,10
15,7,5722,10
15,8,6867,10
15,9,7248,10
15,10,6104,10
15,11,5150,10
15,12,8012,10
15,13,5150,10
15,14,5722,10
15,15,5722,10
15,16,6104,10
15,17,8774,10
15,18,5341,10
15,19,6867,10
15,20,8393,10
16,0,51880,10
16,1,45776,10
16,2,39672,10
16,3,41198,10
16,4,24414,10
16,5,24414,10
16,6,14495,10
16,7,16021,10
16,8,12970,10
16,9,7630,10
16,10,6104,10
16,11,9538,10
16,12,7248,10
16,13,5150,10
16,14,9156,10
16,15,7248,10
16,16,6486,10
16,17,5913,10
16,18,4578,10
16,19,8774,10
16,20,5341,10
17,0,97656,10
17,1,85449,10
17,2,73242,10
17,3,61035,10
17,4,30518,10
17,5,36621,10
17,6,33570,10
17,7,19836,10
17,8,11444,10
17,9,12970,10
17,10,13732,10
17,11,7630,10
17,12,9919,10
17,13,19836,10
17,14,12970,10
17,15,9919,10
17,16,8012,10
17,17,9538,10
17,18,8774,10
17,19,9156,10
17,20,7248,10
18,0,177002,10
18,1,164794,10
18,2,140380,10
18,3,100708,10
18,4,85449,10
18,5,51880,10
18,6,41198,10
18,7,21362,10
18,8,22125,10
18,9,21362,10
18,10,12970,10
18,11,12970,10
18,12,17547,10
18,13,15258,10
18,14,17547,10
18,15,15258,10
18,16,11444,10
18,17,11444,10
18,18,10682,10
18,19,18310,10
18,20,11444,10
19,0,280761,10
19,1,268554,10
19,2,195312,10
19,3,177002,10
19,4,134277,10
19,5,91552,10
19,6,51880,10
19,7,30518,10
19,8,27466,10
19,9,35096,10
19,10,27466,10
19,11,25940,10
19,12,16021,10
19,13,21362,10
19,14,6867,10
19,15,9538,10
19,16,14495,10
19,17,12588,10
19,18,10682,10
19,19,16784,10
19,20,15258,10
20,0,415040,10
20,1,390625,10
20,2,329589,10
20,3,244140,10
20,4,213622,10
20,5,152588,10
20,6,103760,10
20,7,103760,10
20,8,61035,10
20,9,85449,10
20,10,30518,10
20,11,32044,10
20,12,18310,10
20,13,18310,10
20,14,8393,10
20,15,30518,10
20,16,10682,10
20,17,19836,10
20,18,19836,10
20,19,12207,10
20,20,21362,10
21,0,585938,10
21,1,561524,10
21,2,512696,10
21,3,341796,10
21,4,280761,10
21,5,183105,10
21,6,158691,10
21,7,91552,10
21,8,79346,10
21,9,64086,10
21,10,73242,10
21,11,41198,10
21,12,22888,10
21,13,25940,10
21,14,8393,10
21,15,45776,10
21,16,18310,10
21,17,24414,10
21,18,39672,10
21,19,21362,10
21,20,16784,10
22,0,756836,10
22,1,708008,10
22,2,610352,10
22,3,500489,10
22,4,341796,10
22,5,213622,10
22,6,207519,10
22,7,128174,10
22,8,122070,10
22,9,109863,10
22,10,73242,10
22,11,57984,10
